post_id	insight	agency
AAB510	5.97015e-03	2.38806e-02
AAB515	5.46448e-03	1.09290e-02
AAB524	1.56006e-02	2.18409e-02
AAB61D	7.57576e-03	3.78788e-02
AAB698	2.43056e-02	1.04167e-02
AAB708	2.91971e-02	3.64964e-02
AAB73D	7.09220e-02	4.25532e-02
AAB789	1.36426e-02	3.00136e-02
AAB82F	2.13904e-02	2.13904e-02
AAB882	1.52672e-02	1.90840e-02
AAB95D	1.94805e-02	5.19481e-02
AAB9B9	1.87970e-02	2.63158e-02
AAB9C6	1.43149e-02	2.45399e-02
AABA69	1.85185e-02	3.70370e-02
AABB06	2.89474e-02	1.84211e-02
AABBA9	1.26582e-02	1.26582e-02
AABC47	1.33038e-02	1.55211e-02
AABC68	1.87970e-02	1.50376e-02
AABCC0	2.21130e-02	3.19410e-02
AABD59	2.65393e-02	1.38004e-02
AABF50	3.30296e-02	1.93622e-02
AABFC3	3.84106e-02	2.64901e-02
AAC188	1.78571e-02	3.57143e-02
AAC1AA	1.66667e-02	2.33333e-02
AAC1C2	2.83019e-02	1.25786e-02
AAC256	0.00000e+00	1.03093e-02
AAC270	4.76190e-02	6.54762e-02
AAC27A	5.40541e-02	1.80180e-02
AAC2AC	2.77778e-02	4.86111e-02
AAC2FA	1.13636e-02	1.13636e-02
AAC32A	3.52941e-02	5.88235e-02
AAC3CE	2.40674e-02	2.64741e-02
AAC4C5	1.55280e-02	2.48447e-02
AAC4D1	1.80180e-02	2.40240e-02
AAC500	2.67857e-02	8.92857e-03
AAC504	9.17431e-03	2.75229e-02
AAC5EF	3.31325e-02	2.40964e-02
AAC64B	4.87805e-02	4.87805e-02
AAC671	1.20482e-02	2.40964e-02
AAC688	0.00000e+00	5.26316e-03
AAC69A	2.07715e-02	3.26409e-02
AAC7AE	4.50000e-02	5.00000e-02
AAC8E0	2.22841e-02	2.50696e-02
AAC8FC	1.51515e-02	4.37710e-02
AAC92F	1.47059e-02	3.23529e-02
AAC94B	2.59740e-02	1.29870e-02
AACB29	2.87540e-02	6.38978e-03
AACBBF	2.83019e-02	9.43396e-03
AACC62	1.80180e-02	1.80180e-02
AACC67	2.28013e-02	1.73724e-02
AACC7C	3.01624e-02	2.55220e-02
AACD26	2.91262e-02	3.88350e-02
AACD31	1.63934e-02	3.27869e-02
AACE74	4.55927e-02	5.47112e-02
AACE97	2.16216e-02	2.16216e-02
AACF58	1.71429e-02	5.14286e-02
AAD00D	2.09424e-02	2.61780e-02
AAD06B	2.84168e-02	2.70636e-02
AAD085	3.68732e-02	2.94985e-02
AAD094	4.69484e-03	1.40845e-02
AAD0BC	1.92926e-02	1.60772e-02
AAD0F4	1.45455e-02	3.63636e-02
AAD11A	3.50109e-02	3.50109e-02
AAD197	1.69811e-02	1.69811e-02
AAD19D	3.46154e-02	3.07692e-02
AAD1B2	2.33645e-02	1.40187e-02
AAD2A1	2.29277e-02	7.05467e-03
AAD2F4	1.15385e-02	7.69231e-03
AAD2FE	4.46429e-02	2.67857e-02
AAD370	1.12994e-02	5.08475e-02
AAD387	8.41751e-03	2.86195e-02
AAD390	3.33333e-02	3.33333e-02
AAD3CE	2.46914e-02	2.46914e-02
AAD411	1.61290e-02	2.30415e-02
AAD462	2.93194e-02	3.35079e-02
AAD542	1.14943e-02	3.06513e-02
AAD5E5	1.94384e-02	1.94384e-02
AAD687	2.69542e-03	2.96496e-02
AAD7C1	8.16327e-03	1.22449e-02
AAD7DC	7.93651e-02	0.00000e+00
AAD85B	3.03541e-02	2.36088e-02
AAD8E7	1.38122e-02	8.28729e-03
AAD8EE	1.86335e-02	3.41615e-02
AAD912	2.01207e-02	4.02414e-02
AAD964	1.86916e-02	3.73832e-02
AADAC5	2.61194e-02	1.86567e-02
AADADB	5.61798e-02	4.49438e-02
AADC2F	2.18688e-02	3.97614e-02
AADD27	3.15315e-02	2.25225e-02
AADE13	2.05279e-02	2.05279e-02
AADE16	1.36986e-02	2.96804e-02
AADE54	2.85714e-02	0.00000e+00
AADE9C	3.44168e-02	4.58891e-02
AAE071	1.73661e-02	2.60492e-02
AAE16B	2.16049e-02	3.70370e-02
AAE1B9	2.20713e-02	1.35823e-02
AAE1D6	3.08183e-02	1.59405e-02
AAE2B7	2.86624e-02	2.22930e-02
AAE34A	1.27796e-02	1.91693e-02
AAE412	4.11392e-02	9.49367e-03
AAE414	1.10193e-02	2.20386e-02
AAE419	1.78571e-02	3.57143e-02
AAE4EE	1.78571e-02	8.92857e-03
AAE506	3.12500e-02	0.00000e+00
AAE51E	1.81818e-02	1.81818e-02
AAE624	8.26446e-03	1.65289e-02
AAE662	1.14416e-02	2.05950e-02
AAE6DE	9.34579e-03	2.49221e-02
AAE6FD	1.59574e-02	1.06383e-02
AAE70A	1.85874e-02	2.04461e-02
AAE77A	1.54639e-02	3.09278e-02
AAE821	2.14823e-02	3.32975e-02
AAE823	2.36686e-02	2.36686e-02
AAE889	2.40964e-02	1.80723e-02
AAE8FD	1.70455e-02	1.70455e-02
AAE9DB	0.00000e+00	1.81818e-02
AAE9DF	1.53257e-02	1.91571e-02
AAEA36	9.43396e-03	2.83019e-02
AAEA5B	3.58566e-02	2.39044e-02
AAEB47	1.86916e-02	1.86916e-02
AAEBC8	2.65957e-02	2.30496e-02
AAEBE9	2.07612e-02	1.03806e-02
AAEC37	1.33333e-02	1.77778e-02
AAEC73	1.09589e-02	1.09589e-02
AAECD2	4.61894e-03	2.30947e-02
AAED00	4.14201e-02	8.28402e-02
AAED21	1.66482e-02	2.66371e-02
AAED6C	1.91518e-02	2.32558e-02
AAEE38	3.22581e-02	3.22581e-02
AAEF5C	2.53672e-02	2.40320e-02
AAEF94	3.21229e-02	3.35196e-02
AAF0AA	4.34783e-02	3.62319e-02
AAF0CB	2.70270e-02	4.32432e-02
AAF0DD	3.23834e-02	4.40415e-02
AAF1A4	3.10345e-02	3.10345e-02
AAF1CE	2.84698e-02	5.33808e-02
AAF1D7	9.04977e-03	4.52489e-02
AAF1F8	9.50119e-03	1.18765e-02
AAF25E	1.99115e-02	1.99115e-02
AAF2CD	1.40845e-02	4.22535e-02
AAF475	0.00000e+00	1.37931e-02
AAF4CC	1.77778e-02	8.88889e-03
AAF4DF	1.80180e-02	1.35135e-02
AAF515	2.61438e-02	1.96078e-02
AAF5B8	2.13523e-02	3.02491e-02
AAF60B	6.09756e-03	0.00000e+00
AAF640	7.93651e-02	0.00000e+00
AAF894	2.72109e-02	4.76190e-02
AAF981	2.84024e-02	3.43195e-02
AAF998	1.19190e-02	2.38379e-02
AAFAE0	2.00000e-02	2.00000e-02
AAFC4B	2.83019e-02	1.88679e-02
AAFCAD	2.27964e-02	5.92705e-02
AAFCBD	0.00000e+00	1.98020e-02
AAFCCB	3.57143e-02	2.08333e-02
AAFD36	4.00000e-02	5.00000e-02
AAFD43	1.39165e-02	3.37972e-02
AAFD72	1.61663e-02	1.15473e-02
AAFED0	3.14342e-02	4.12574e-02
AAFEDC	2.94118e-02	2.94118e-02
AB0034	2.11055e-02	1.80905e-02
AB0090	2.56410e-02	1.85185e-02
AB00B0	0.00000e+00	2.54237e-02
AB0103	2.76008e-02	1.69851e-02
AB018F	3.61842e-02	4.60526e-02
AB01EC	4.73934e-03	2.36967e-02
AB02B1	3.26087e-02	7.60870e-02
AB0370	1.96970e-02	4.54545e-02
AB0380	0.00000e+00	5.07246e-02
AB0491	1.87266e-02	1.87266e-02
AB06EB	3.66492e-02	2.09424e-02
AB0898	2.58065e-02	4.51613e-02
AB0998	2.17391e-02	4.34783e-02
AB09AA	1.67715e-02	3.35430e-02
AB0A01	2.93040e-02	3.29670e-02
AB0A53	1.82648e-02	2.96804e-02
AB0ADB	2.40437e-02	3.49727e-02
AB0C61	2.74914e-02	3.09278e-02
AB0C81	1.01010e-02	3.03030e-02
AB0D48	1.34228e-02	6.71141e-03
AB0D93	3.62694e-02	1.89983e-02
AB0E3F	2.71429e-02	3.57143e-02
AB0E4D	2.36111e-02	4.16667e-02
AB0EFC	2.34375e-02	0.00000e+00
AB0F77	2.86624e-02	1.59236e-02
AB0FBE	3.06748e-03	2.14724e-02
AB0FDF	1.14286e-02	6.85714e-02
AB102F	1.74263e-02	1.87668e-02
AB106D	5.23013e-02	2.71967e-02
AB10B4	2.66667e-02	2.66667e-02
AB1103	3.44828e-02	1.14943e-02
AB112C	2.40385e-03	1.44231e-02
AB11A6	1.43885e-02	1.91847e-02
AB1216	3.53982e-02	2.65487e-02
AB1250	1.70316e-02	4.25791e-02
AB12AF	3.17460e-02	2.38095e-02
AB134B	2.18069e-02	3.42679e-02
AB14D0	2.20994e-02	3.03867e-02
AB1559	6.66667e-03	2.66667e-02
AB158A	7.63359e-03	3.81679e-02
AB15F5	1.25000e-02	1.25000e-02
AB165A	2.13333e-02	2.80000e-02
AB1686	9.62861e-03	2.33838e-02
AB16A2	2.29226e-02	3.58166e-02
AB1723	6.60793e-03	2.20264e-02
AB190F	2.31481e-02	2.54630e-02
AB191F	4.13223e-03	2.47934e-02
AB1988	2.02532e-02	2.15190e-02
AB1AD7	0.00000e+00	1.20482e-02
AB1B8A	5.05360e-02	4.13476e-02
AB1BB1	0.00000e+00	1.72414e-02
AB1BED	3.61011e-03	1.08303e-02
AB1C60	2.54777e-02	5.73248e-02
AB1C91	1.51188e-02	2.59179e-02
AB1D96	3.40136e-02	3.40136e-02
AB1DA3	2.26244e-03	9.04977e-03
AB1E4C	2.10970e-02	2.53165e-02
AB1F28	4.05405e-02	2.25225e-02
AB1F50	1.75439e-02	1.75439e-02
AB1FE9	2.73973e-02	3.28767e-02
AB204A	4.84848e-02	4.84848e-02
AB2228	5.95238e-03	1.19048e-02
AB224A	1.63043e-02	3.26087e-02
AB2312	2.25564e-02	0.00000e+00
AB23CC	4.56621e-02	6.39269e-02
AB23F2	1.43198e-02	2.62530e-02
AB2430	1.60000e-02	3.68000e-02
AB24B8	2.32558e-02	2.32558e-02
AB24CA	1.96850e-02	1.18110e-02
AB258E	2.29008e-02	1.85387e-02
AB25A5	1.80505e-02	3.24910e-02
AB25A8	2.43243e-02	1.89189e-02
AB25FE	2.62391e-02	2.04082e-02
AB26E0	1.70316e-02	9.73236e-03
AB26F3	2.40964e-02	3.01205e-02
AB27AB	2.15311e-02	5.74163e-02
AB27BB	3.38983e-02	2.90557e-02
AB2887	1.34615e-02	1.15385e-02
AB28B8	1.80645e-02	2.06452e-02
AB28BD	1.00000e-02	6.00000e-02
AB28F2	1.86567e-02	1.49254e-02
AB294E	1.13636e-02	4.54545e-02
AB2960	2.76074e-02	1.84049e-02
AB2973	2.45098e-02	3.92157e-02
AB2AF8	2.34604e-02	8.79765e-03
AB2B2C	1.53061e-02	3.06122e-02
AB2CE3	3.22581e-02	2.15054e-02
AB2D04	2.12766e-02	2.12766e-02
AB2D60	2.89474e-02	1.57895e-02
AB2E00	5.17241e-02	3.44828e-02
AB2E9E	1.79949e-02	2.31362e-02
AB3064	2.06677e-02	2.22576e-02
AB309F	0.00000e+00	2.19780e-02
AB319C	8.82353e-02	0.00000e+00
AB32E2	1.65289e-02	1.23967e-02
AB333B	1.52439e-02	6.09756e-03
AB3405	3.09278e-02	2.06186e-02
AB34B1	1.51515e-02	3.53535e-02
AB352F	2.17707e-02	3.91872e-02
AB35A2	1.90217e-02	2.44565e-02
AB3624	2.23793e-02	2.12014e-02
AB375E	9.52381e-03	0.00000e+00
AB3784	2.35131e-02	3.45781e-02
AB37CD	6.46552e-03	1.07759e-02
AB3840	6.52174e-02	1.08696e-02
AB3953	1.99005e-02	2.48756e-02
AB39B0	3.60825e-02	4.63918e-02
AB39E6	3.56083e-02	5.93472e-02
AB3A08	3.06407e-02	3.20334e-02
AB3A0D	2.88845e-02	3.68526e-02
AB3A2E	1.88679e-02	1.88679e-02
AB3A6D	3.02115e-03	9.06344e-03
AB3AAE	9.66184e-03	1.93237e-02
AB3B66	1.77778e-02	4.00000e-02
AB3B78	2.19780e-02	7.32601e-03
AB3C6B	2.36686e-02	2.56410e-02
AB3C7E	3.03951e-02	1.51976e-02
AB3CDB	3.90625e-03	2.34375e-02
AB3DDF	6.75676e-03	0.00000e+00
AB3E29	1.29870e-02	2.59740e-02
AB3E4D	3.22581e-02	0.00000e+00
AB3E5A	2.57649e-02	4.18680e-02
AB3E89	2.11268e-02	6.33803e-02
AB3EA5	2.13904e-02	2.67380e-02
AB3FC2	6.89655e-03	6.89655e-03
AB3FDB	3.11419e-02	1.38408e-02
AB4008	2.05479e-02	2.05479e-02
AB4012	2.35294e-02	2.35294e-02
AB4033	2.07317e-02	2.07317e-02
AB4046	4.12186e-02	1.79211e-02
AB4276	3.98406e-03	1.79283e-02
AB4382	1.54867e-02	1.76991e-02
AB43C2	2.31214e-02	3.46821e-02
AB44B7	1.78571e-02	2.38095e-02
AB44EA	2.25989e-02	1.12994e-02
AB4559	1.84502e-02	2.95203e-02
AB458D	2.55682e-02	3.69318e-02
AB459E	1.09091e-02	1.45455e-02
AB45B2	2.97619e-02	2.67857e-02
AB47D8	9.95025e-03	2.98507e-02
AB48A2	2.54873e-02	1.94903e-02
AB494B	1.72084e-02	2.10325e-02
AB4AC7	1.38122e-02	1.65746e-02
AB4ADA	2.70270e-02	2.02703e-02
AB4B1F	2.81996e-02	1.51844e-02
AB4BAD	3.66492e-02	1.74520e-02
AB4C8C	2.50000e-02	1.50000e-02
AB4E4B	5.88235e-03	5.88235e-03
AB4E82	7.35294e-03	2.20588e-02
AB4F03	2.45399e-02	2.14724e-02
AB4F5A	2.00000e-02	2.00000e-02
AB4FB4	0.00000e+00	0.00000e+00
AB4FDC	5.01253e-03	4.01003e-02
AB507D	1.91458e-02	2.79823e-02
AB50D2	2.87540e-02	1.59744e-02
AB50DA	0.00000e+00	1.96078e-02
AB50E1	1.87970e-02	3.75940e-03
AB5163	2.08333e-02	2.08333e-02
AB5256	2.30643e-02	3.13015e-02
AB529F	3.98804e-02	2.59222e-02
AB52A1	6.86275e-02	1.96078e-02
AB52F0	1.84697e-02	3.43008e-02
AB53C7	2.13371e-02	2.84495e-02
AB540C	2.32558e-02	2.32558e-02
AB542B	1.68919e-02	3.37838e-02
AB5458	2.12202e-02	3.97878e-02
AB5649	2.48756e-02	1.59204e-02
AB56AF	2.85714e-02	6.34921e-03
AB56DA	4.78469e-03	2.39234e-02
AB5734	8.62069e-03	3.44828e-02
AB5747	2.53165e-02	3.79747e-02
AB577D	2.88462e-02	1.92308e-02
AB57DE	0.00000e+00	0.00000e+00
AB59B0	1.69683e-02	1.69683e-02
AB59B1	4.08163e-02	5.44218e-02
AB5A5B	1.92308e-02	3.36538e-02
AB5A7E	8.26446e-03	1.65289e-02
AB5B1D	5.94059e-02	3.96040e-02
AB5BDE	2.05128e-02	4.10256e-02
AB5C00	0.00000e+00	5.76923e-02
AB5C35	2.13415e-02	5.18293e-02
AB5C3D	1.12676e-02	1.97183e-02
AB5CA5	4.34783e-02	2.41546e-02
AB5D6A	1.46699e-02	1.95599e-02
AB5E69	5.08475e-02	6.77966e-02
AB5E88	3.02419e-02	2.82258e-02
AB6050	2.81690e-02	0.00000e+00
AB6155	4.12371e-02	6.18557e-02
AB6191	1.98020e-02	1.98020e-02
AB61D3	3.74532e-03	3.74532e-03
AB627E	1.56250e-02	1.56250e-02
AB6329	1.47059e-02	2.94118e-02
AB63D2	1.82371e-02	1.82371e-02
AB63E8	3.17460e-02	1.58730e-02
AB6446	1.68067e-02	1.00840e-02
AB648C	1.69492e-02	2.54237e-02
AB64C0	3.74332e-02	5.34759e-03
AB64CD	9.20245e-03	1.22699e-02
AB6518	0.00000e+00	1.17647e-02
AB6585	1.96721e-02	3.27869e-02
AB65C7	2.00573e-02	2.00573e-02
AB65DD	3.80952e-02	2.85714e-02
AB65F1	2.49221e-02	1.55763e-02
AB66E0	9.80392e-03	1.96078e-02
AB6794	1.29125e-02	1.14778e-02
AB67C6	4.00000e-02	2.00000e-02
AB67D6	5.88235e-02	2.35294e-02
AB6818	1.08108e-02	3.78378e-02
AB6824	1.03986e-02	2.42634e-02
AB696A	1.56863e-02	3.13725e-02
AB69A7	2.34637e-02	4.35754e-02
AB6A64	2.00753e-02	1.88206e-02
AB6ABA	1.27389e-02	1.43312e-02
AB6BB7	2.24215e-02	2.69058e-02
AB6BBA	1.02041e-02	1.70068e-02
AB6C5C	1.75953e-02	2.05279e-02
AB6C67	4.34783e-02	2.67559e-02
AB6D26	3.04260e-02	3.04260e-02
AB6D86	2.87958e-02	2.61780e-02
AB6DF3	1.93050e-02	1.54440e-02
AB6E48	2.26876e-02	3.31588e-02
AB6EEB	2.14477e-02	1.07239e-02
AB6F0D	2.41935e-02	0.00000e+00
AB6F6F	3.57143e-02	4.67033e-02
AB6FB7	2.50000e-02	3.61111e-02
AB7006	1.27877e-02	3.83632e-02
AB70C0	2.99145e-02	2.99145e-02
AB7123	3.20856e-02	1.06952e-02
AB7142	1.15607e-02	2.89017e-02
AB71A4	1.83767e-02	3.21593e-02
AB71CB	2.59259e-02	2.22222e-02
AB71F4	2.22576e-02	1.90779e-02
AB72D2	2.19400e-02	1.38568e-02
AB72FD	5.81395e-02	3.48837e-02
AB732C	2.55906e-02	2.55906e-02
AB7466	3.84615e-02	2.56410e-02
AB7469	8.06452e-03	8.06452e-03
AB754D	1.80180e-02	5.40541e-02
AB758B	1.35135e-02	2.02703e-02
AB75FD	1.25000e-02	2.08333e-02
AB760F	1.20240e-02	2.00401e-02
AB76C6	4.34783e-02	3.26087e-02
AB7700	8.74636e-03	3.64431e-02
AB7712	3.41727e-02	2.33813e-02
AB777A	3.70370e-02	1.23457e-02
AB778C	4.42478e-02	4.12979e-02
AB78CD	5.91716e-03	1.77515e-02
AB791C	2.46914e-02	1.85185e-02
AB79BA	1.93798e-02	2.97158e-02
AB7A92	0.00000e+00	1.50376e-02
AB7A9D	1.44928e-02	2.89855e-02
AB7ADA	1.17647e-02	3.05882e-02
AB7ADB	2.36220e-02	3.74016e-02
AB7C3A	5.08475e-02	2.25989e-02
AB7D2A	3.46821e-02	1.73410e-02
AB7D64	1.88679e-02	3.77358e-02
AB7D7F	0.00000e+00	0.00000e+00
AB7DA9	1.66667e-02	1.33333e-02
AB7F1B	6.17284e-03	3.08642e-02
AB7F38	8.50159e-03	2.97556e-02
AB7FFD	5.10638e-02	4.25532e-02
AB7FFE	1.79641e-02	1.19760e-02
AB8005	3.53698e-02	2.57235e-02
AB80E5	3.80952e-02	9.52381e-03
AB8153	1.07335e-02	5.18784e-02
AB81DE	1.45455e-02	1.45455e-02
AB8245	3.01205e-02	2.86145e-02
AB8259	2.16606e-02	3.24910e-02
AB82CE	2.79330e-02	1.11732e-02
AB83D9	2.11640e-02	1.58730e-02
AB83E2	3.26797e-02	3.05011e-02
AB84A1	1.42700e-02	3.07355e-02
AB86BE	2.71739e-02	1.26812e-02
AB86E2	0.00000e+00	0.00000e+00
AB8701	4.13223e-02	5.78512e-02
AB87D3	1.58014e-02	1.80587e-02
AB883A	3.00752e-02	2.25564e-02
AB885A	9.57854e-03	3.44828e-02
AB8882	3.37079e-02	3.37079e-02
AB8907	1.60183e-02	4.34783e-02
AB8955	7.51880e-03	1.50376e-02
AB89D9	8.73362e-03	1.09170e-02
AB8B9C	2.14286e-02	1.07143e-02
AB8CCF	2.47253e-02	3.15934e-02
AB8DAA	2.15686e-02	1.37255e-02
AB8DAE	2.85714e-02	7.14286e-02
AB8E3E	8.47458e-03	4.23729e-02
AB8EF3	5.52764e-02	3.01508e-02
AB8F32	1.34969e-02	1.71779e-02
AB8FB5	1.33333e-02	1.33333e-02
AB8FD8	1.45985e-02	3.28467e-02
AB9033	9.34579e-03	3.73832e-02
AB905B	1.86916e-02	2.80374e-02
AB9136	2.68456e-02	6.71141e-03
AB913C	2.22531e-02	3.33797e-02
AB928D	1.51976e-02	3.03951e-02
AB92D7	5.31915e-02	4.25532e-02
AB92E5	5.22648e-03	2.61324e-02
AB93DB	6.13497e-03	1.22699e-02
AB969D	1.46199e-02	3.50877e-02
AB96E7	2.38569e-02	1.39165e-02
AB97F4	1.51515e-02	4.54545e-02
AB9882	2.24719e-02	5.99251e-02
AB98CA	3.69231e-02	1.84615e-02
AB9947	4.36508e-02	4.36508e-02
AB9950	1.97368e-02	3.28947e-02
AB9A4D	4.65116e-03	1.86047e-02
AB9B2F	0.00000e+00	1.86916e-02
AB9BAA	2.79330e-02	3.91061e-02
AB9BAF	2.56410e-02	1.28205e-02
AB9BBA	4.02844e-02	3.08057e-02
AB9C78	2.37741e-02	3.26895e-02
AB9CC4	0.00000e+00	2.66667e-02
AB9EC4	2.94118e-02	5.88235e-02
AB9F24	1.04167e-02	3.33333e-02
ABA011	5.18135e-03	1.81347e-02
ABA026	3.80952e-02	3.80952e-02
ABA097	1.73010e-02	2.07612e-02
ABA09B	2.40000e-02	3.20000e-02
ABA106	1.97531e-02	2.34568e-02
ABA147	6.45161e-02	0.00000e+00
ABA23F	1.72414e-02	2.58621e-02
ABA245	2.80584e-02	4.37710e-02
ABA2E3	3.03030e-02	2.27273e-02
ABA2F2	2.99003e-02	4.65116e-02
ABA332	1.40187e-02	3.27103e-02
ABA3B5	3.25203e-02	8.13008e-03
ABA3E6	0.00000e+00	2.25080e-02
ABA3F2	2.31481e-02	1.54321e-02
ABA41C	6.94444e-03	0.00000e+00
ABA484	2.67380e-02	2.67380e-02
ABA4C0	1.63934e-02	4.91803e-02
ABA506	1.57480e-02	3.93701e-03
ABA5FF	2.69750e-02	2.89017e-02
ABA6C2	2.65306e-02	3.06122e-02
ABA6D6	3.92157e-02	1.96078e-02
ABA6E7	3.87931e-02	3.66379e-02
ABA81B	2.79070e-02	1.24031e-02
ABA846	1.70940e-02	2.13675e-02
ABA8AD	1.52284e-02	3.72250e-02
ABA9C8	1.81818e-02	2.27273e-02
ABAA1E	2.41449e-02	3.11871e-02
ABAA4A	3.93701e-03	1.96850e-02
ABAAFF	3.31492e-02	3.03867e-02
ABAB02	2.18978e-02	7.29927e-03
ABAB76	5.35714e-02	0.00000e+00
ABAB94	9.01639e-02	1.63934e-02
ABABA6	2.79001e-02	2.49633e-02
ABABD5	4.13223e-02	3.30579e-02
ABAC58	2.45232e-02	4.08719e-02
ABAC62	1.63666e-02	3.10966e-02
ABAC86	2.24719e-02	9.36330e-03
ABAD13	5.61798e-03	2.52809e-02
ABAD64	2.63692e-02	2.23124e-02
ABAE1C	2.46154e-02	3.38462e-02
ABAEF4	1.25000e-02	0.00000e+00
ABAF74	1.96078e-02	4.41176e-02
ABAF89	2.23267e-02	2.11516e-02
ABB059	3.69881e-02	1.98151e-02
ABB0CC	2.41228e-02	1.64474e-02
ABB18F	2.02899e-02	4.92754e-02
ABB1CE	0.00000e+00	1.98020e-02
ABB25F	3.56347e-02	3.56347e-02
ABB2C0	1.34298e-02	3.40909e-02
ABB2E8	1.45985e-02	3.64964e-02
ABB2F3	3.09598e-03	1.54799e-02
ABB2FC	0.00000e+00	2.12766e-02
ABB32D	1.42857e-02	3.80952e-02
ABB382	2.45098e-02	2.45098e-02
ABB3AA	6.03015e-02	4.02010e-02
ABB437	5.73770e-02	2.45902e-02
ABB4D1	0.00000e+00	0.00000e+00
ABB4FB	2.13115e-02	8.19672e-03
ABB520	2.54873e-02	3.44828e-02
ABB556	6.59341e-02	3.29670e-02
ABB569	1.10497e-02	3.17680e-02
ABB594	7.50751e-03	2.40240e-02
ABB5EB	0.00000e+00	8.06452e-03
ABB603	2.43902e-02	4.47154e-02
ABB60B	2.69542e-02	2.96496e-02
ABB62F	3.50877e-02	3.50877e-02
ABB76B	2.22222e-02	2.22222e-02
ABB7EB	2.40838e-02	3.76963e-02
ABB811	2.22222e-02	2.22222e-02
ABB821	1.08893e-02	3.81125e-02
ABB85D	3.75000e-02	5.62500e-02
ABB8AD	2.32558e-02	1.16279e-02
ABB92B	1.19760e-02	1.79641e-02
ABB9A8	4.97512e-02	1.99005e-02
ABB9AC	1.05263e-02	1.05263e-02
ABB9C8	1.05263e-02	1.05263e-02
ABB9F3	3.94737e-02	4.38596e-02
ABBA13	2.47525e-02	1.98020e-02
ABBA96	3.27273e-02	1.09091e-02
ABBACB	1.91083e-02	0.00000e+00
ABBBAE	8.06452e-03	8.06452e-03
ABBC6A	9.61538e-03	1.92308e-02
ABBCCE	1.99601e-02	1.59681e-02
ABBDAD	2.05479e-02	6.84932e-02
ABBED2	1.92878e-02	2.67062e-02
ABBFEB	3.03030e-02	4.32900e-02
ABC099	0.00000e+00	1.56250e-02
ABC1CF	1.64948e-02	2.06186e-02
ABC28E	2.51046e-02	2.51046e-02
ABC291	1.58730e-02	4.76190e-02
ABC2AC	2.36220e-02	3.54331e-02
ABC2C6	3.78788e-02	4.54545e-02
ABC312	1.17647e-02	4.11765e-02
ABC384	1.79775e-02	1.12360e-02
ABC392	1.37931e-02	0.00000e+00
ABC414	1.12676e-02	2.25352e-02
ABC4B0	9.95025e-03	2.48756e-02
ABC50B	2.70270e-02	1.93050e-02
ABC51D	5.38462e-02	3.07692e-02
ABC563	2.45902e-02	4.64481e-02
ABC5B4	1.15607e-02	5.20231e-02
ABC5B7	0.00000e+00	0.00000e+00
ABC5DE	4.60526e-02	3.94737e-02
ABC70A	1.84984e-02	2.06746e-02
ABC755	0.00000e+00	0.00000e+00
ABC7F2	1.22699e-02	1.68712e-02
ABC8A9	1.63934e-02	1.63934e-02
ABC917	1.96937e-02	3.50109e-02
ABC99C	1.51515e-02	4.54545e-02
ABC9FE	6.36943e-03	1.27389e-02
ABCA37	1.28205e-02	0.00000e+00
ABCA70	2.31481e-02	2.46914e-02
ABCBCF	3.04183e-02	3.04183e-02
ABCBEB	3.87409e-02	2.90557e-02
ABCD67	2.68007e-02	2.01005e-02
ABCEDD	1.38249e-02	9.21659e-03
ABCF51	4.21512e-02	1.74419e-02
ABD009	3.52645e-02	4.03023e-02
ABD057	1.71278e-02	2.23979e-02
ABD075	4.22164e-02	1.31926e-02
ABD099	1.86698e-02	1.12019e-01
ABD0BD	2.41796e-02	2.41796e-02
ABD0E8	8.88889e-03	8.88889e-03
ABD13D	0.00000e+00	1.56250e-02
ABD175	2.14844e-02	1.95312e-02
ABD180	1.84049e-02	2.24949e-02
ABD191	3.51064e-02	1.70213e-02
ABD1C8	3.27154e-02	2.39913e-02
ABD20A	2.21843e-02	3.41297e-02
ABD267	1.45349e-02	2.90698e-02
ABD270	4.25532e-02	1.59574e-02
ABD2AB	8.24176e-03	1.92308e-02
ABD2F3	8.22368e-03	8.22368e-03
ABD304	1.69492e-02	6.21469e-02
ABD30D	9.64912e-02	3.50877e-02
ABD31A	3.39943e-02	3.39943e-02
ABD322	1.47256e-02	3.21285e-02
ABD34E	3.59281e-02	2.99401e-02
ABD351	1.66667e-02	0.00000e+00
ABD38E	0.00000e+00	5.40541e-02
ABD3A9	7.69231e-03	2.30769e-02
ABD47D	3.12500e-02	1.33929e-02
ABD4E4	4.21607e-02	4.21607e-02
ABD63B	2.52918e-02	4.66926e-02
ABD63D	1.53846e-02	2.05128e-02
ABD6B4	2.99786e-02	3.85439e-02
ABD781	1.95122e-02	2.43902e-02
ABD7AD	0.00000e+00	2.64550e-02
ABD83F	4.29688e-02	2.73438e-02
ABD863	1.17647e-02	2.35294e-02
ABD8C3	2.93638e-02	4.40457e-02
ABD8CA	2.34899e-02	2.01342e-02
ABD900	2.27273e-02	1.70455e-02
ABD946	8.47458e-03	0.00000e+00
ABD97C	2.24359e-02	3.52564e-02
ABD987	1.87266e-02	3.37079e-02
ABD9BA	1.36986e-02	3.56164e-02
ABDA62	1.70068e-02	1.36054e-02
ABDA6B	0.00000e+00	2.23881e-02
ABDAC2	1.76471e-02	0.00000e+00
ABDC24	6.59341e-02	5.49451e-02
